YEAR;EQ_PRIMARY;INTENSITY;COUNTRY;LATITUDE;LONGITUDE;DEATHS
2006;3.9;0;SWITZERLAND;47.58;7.6;0
2006;4.8;0;HUNGARY;48.195;22.46;0
2006;7.6;0;RUSSIA;60.949;167.089;0
2007;7.4;0;NEW ZEALAND;-49.418;163.954;0
2007;6.2;7;CHILE;-45.243;-72.648;2
2007;6.8;0;NEW ZEALAND;-44.785;167.583;0
2007;6.6;7;NEW ZEALAND;-39.011;178.291;1
2007;5.9;0;CHILE;-32.689;-71.695;0
2007;7.8;0;KERMADEC ISLANDS (NEW ZEALAND);-25.996;-177.514;0
2007;7.7;8;CHILE;-22.247;-69.89;2
2007;7.1;0;VANUATU;-20.617;169.357;0
2007;7.2;0;VANUATU;-15.595;167.68;0
2007;4.6;0;BRAZIL;-15.048;-44.231;1
2007;8;8;PERU;-13.386;-76.603;514
2007;7.2;0;SOLOMON ISLANDS;-11.61;165.762;0
2007;8.1;0;SOLOMON ISLANDS;-8.466;157.043;2
2007;6.5;0;INDONESIA;-8.277;118.339;3
2007;4.8;0;INDONESIA;-7.783;114.338;0
2007;7.5;0;INDONESIA;-5.968;107.655;0
2007;8.4;0;INDONESIA;-4.438;101.367;25
2007;4.5;0;ECUADOR;-3.987;-79.836;0
2007;7.9;0;INDONESIA;-2.625;100.841;0
2007;6.8;0;ECUADOR;-2.312;-77.838;0
2007;6.1;0;INDONESIA;-1.065;127.343;0
2007;6.4;8;INDONESIA;-0.493;100.498;67
2007;7.5;0;INDONESIA;1.065;126.282;4
2007;5;0;COLOMBIA;2.082;-76.495;0
2007;6.9;0;INDONESIA;2.872;127.464;0
2007;6.8;0;COLOMBIA;2.982;-77.967;0
2007;4.9;0;PHILIPPINES;6.614;126.24;0
2007;5.1;0;PHILIPPINES;9.721;124.647;1
2007;6.7;0;GUATEMALA;13.554;-90.618;0
2007;7.4;0;MARTINIQUE;14.944;-61.274;1
2007;4.4;0;INDIA;17.2;73.7;0
2007;6;5;MEXICO;17.302;-100.198;0
2007;6.3;0;LAOS;20.504;100.746;0
2007;5.1;0;INDIA;21.181;70.724;1
2007;7.5;0;JAPAN;22.013;142.668;0
2007;5.1;0;BANGLADESH;22.15;92.388;0
2007;6.1;0;CHINA;23.028;101.052;3
2007;5;0;IRAN;28.154;56.652;0
2007;4.7;0;INDIA;28.555;77.057;0
2007;4.3;0;INDIA;30.881;78.239;0
2007;4.8;0;IRAN;31.68;49.93;0
2007;4.7;0;CHINA;33.259;104.74;0
2007;4.7;0;IRAN;33.49;48.93;0
2007;5.5;0;IRAN;34.437;50.833;0
2007;4.6;0;JAPAN;34.807;136.239;0
2007;4.8;0;PAKISTAN;35.304;76.753;1
2007;4.5;0;CHINA;37.021;103.911;0
2007;6.7;0;JAPAN;37.336;136.588;1
2007;5.6;0;USA;37.434;-121.774;0
2007;6.6;0;JAPAN;37.57;138.478;9
2007;4.2;0;USA;37.804;-122.193;0
2007;5.7;0;TURKEY;38.318;39.267;0
2007;5.8;6;GREECE;38.34;20.42;0
2007;5.2;0;TAJIKISTAN;38.936;70.485;12
2007;5.7;0;TURKEY;39.417;33.212;0
2007;5.6;0;TURKEY;39.446;33.162;0
2007;1.6;0;USA;39.464;-111.207;3
2007;4.2;0;USA;39.465;-111.237;9
2007;5.1;0;TURKEY;39.592;42.863;0
2007;6;0;KYRGYZSTAN;39.803;70.311;0
2007;4.5;0;ALBANIA;41.172;19.897;0
2007;5.6;0;CHINA;42.913;82.378;0
2007;4.5;5;USA;45.394;-112.13;0
2007;8.1;0;RUSSIA;46.243;154.524;0
2007;6.2;0;RUSSIA;47.116;141.798;2
2007;4.6;6;UK;51.085;1.009;0
2007;6.7;0;USA;51.307;-179.971;0
2008;5;0;ATLANTIC OCEAN;-52.533;26.417;0
2008;5.5;0;NEW ZEALAND;-39.715;176.851;0
2008;4.1;0;ARGENTINA;-32.938;-69.259;0
2008;7.3;0;NEW CALEDONIA;-20.071;168.892;0
2008;6.4;0;VANUATU;-19.941;168.953;0
2008;6.2;0;PERU;-15.986;-71.748;1
2008;5.3;0;PERU;-12.178;-77.164;0
2008;5.5;0;PERU;-10.368;-75.512;0
2008;5.4;0;INDONESIA;-3.935;103.058;2
2008;0;0;BRAZIL;-3.91;-40.44;0
2008;4.3;0;BRAZIL;-3.7;-40.35;0
2008;6.5;0;INDONESIA;-2.486;99.972;0
2008;4.9;0;RWANDA;-2.404;28.918;1
2008;5.9;0;CONGO;-2.296;28.9;38
2008;5.9;0;INDONESIA;-0.795;134.012;0
2008;6.1;0;INDONESIA;1.011;97.442;1
2008;7.3;0;INDONESIA;1.271;122.091;6
2008;7.4;0;INDONESIA;2.768;95.964;3
2008;5.6;0;COLOMBIA;4.33;-73.764;6
2008;6.1;0;PANAMA;8.267;-82.967;0
2008;5.6;0;COSTA RICA;8.423;-82.968;0
2008;5.2;0;VENEZUELA;10.514;-64.171;0
2008;6;0;PHILIPPINES;12.897;124.319;0
2008;6.1;0;GUATEMALA;13.564;-90.599;0
2008;5.6;0;GUATEMALA;14.129;-91.479;0
2008;5;0;INDIA;17.438;73.915;1
2008;5;0;BANGLADESH;22.761;92.333;0
2008;4.5;0;INDIA;23.33;70.592;0
2008;4.3;0;INDIA;23.433;87.111;1
2008;4.7;0;MYANMAR (BURMA);23.97;97.569;0
2008;4.8;0;CHINA;23.97;97.569;0
2008;3.8;0;INDIA;24.702;84.964;0
2008;6;0;CHINA;25.044;97.684;5
2008;5;0;CHINA;25.051;97.919;0
2008;5.9;0;CHINA;26.272;101.937;43
2008;6.1;0;IRAN;26.743;55.828;7
2008;5.4;0;IRAN;26.99;55.8;0
2008;6.3;0;CHINA;29.807;90.35;9
2008;6.4;0;PAKISTAN;30.598;67.455;0
2008;6.4;0;PAKISTAN;30.639;67.351;166
2008;6.7;8;CHINA;30.901;83.52;0
2008;7.9;9;CHINA;31.002;103.322;87652
2008;4.9;0;IRAN;31.73;51.2;0
2008;5.7;0;CHINA;32.036;104.722;0
2008;5.1;0;MEXICO;32.456;-115.315;0
2008;4.5;0;CHINA;32.518;105.395;2
2008;6;0;CHINA;32.57;105.424;8
2008;5.7;0;CHINA;32.71;105.54;0
2008;5.6;0;CHINA;32.747;105.542;1
2008;6;0;CHINA;32.756;105.494;4
2008;5;0;LEBANON;33.327;35.305;0
2008;4.5;0;IRAN;33.86;48.59;0
2008;5.4;6;USA;33.953;-117.761;0
2008;7.2;0;CHINA;35.49;81.467;0
2008;5;0;IRAN;35.5;58.8;0
2008;4.6;0;ALGERIA;35.616;-0.57;1
2008;5.5;0;ALGERIA;35.883;-0.658;1
2008;6.8;0;JAPAN;36.158;141.521;0
2008;5.8;0;AFGHANISTAN;36.401;71.075;0
2008;4.1;0;TURKEY;37.507;38.503;0
2008;6.9;0;JAPAN;37.552;142.214;0
2008;6.3;0;CHINA;37.565;95.833;0
2008;6.3;0;GREECE;37.963;21.525;2
2008;5.3;0;USA;38.452;-87.886;0
2008;6.9;0;JAPAN;39.03;140.881;13
2008;5;0;USA;39.52;-119.93;0
2008;6.6;0;KYRGYZSTAN;39.533;73.824;74
2008;6.8;0;JAPAN;39.802;141.464;1
2008;5.6;0;KYRGYZSTAN;40.288;72.985;0
2008;6;8;USA;41.153;-114.867;0
2008;6.8;0;JAPAN;41.892;143.754;0
2008;5.7;0;RUSSIA;43.372;46.254;13
2008;4.1;0;CZECH REPUBLIC;49.914;18.455;2
2008;6.2;8;RUSSIA;51.607;104.158;0
2008;4.8;0;UK;53.403;-0.332;0
2008;7.7;0;RUSSIA;53.882;152.886;0
2008;6.3;0;ICELAND;64.004;-21.012;0
2009;7.8;0;NEW ZEALAND;-45.762;166.562;0
2009;3.1;0;AUSTRALIA;-38.28;145.25;0
2009;3.5;0;SOUTH AFRICA;-26.414;27.494;2
2009;7.6;0;TONGA;-23.046;-174.659;0
2009;6.3;0;VANUATU;-17.757;167.949;0
2009;5.7;0;VANUATU;-17.026;168.329;0
2009;8.1;0;SAMOA;-15.489;-172.095;0
2009;7.6;0;VANUATU;-13.006;166.51;0
2009;7.8;0;SOLOMON ISLANDS;-12.517;166.382;0
2009;4.6;0;PERU;-11.779;-75.626;0
2009;6;0;MALAWI;-10.108;33.818;3
2009;5.9;0;MALAWI;-9.948;33.878;1
2009;5.7;0;INDONESIA;-9.138;115.593;0
2009;6.6;0;INDONESIA;-8.207;118.631;2
2009;7;0;INDONESIA;-7.782;107.297;81
2009;6.6;0;INDONESIA;-2.515;101.501;3
2009;6.7;0;INDONESIA;-1.479;99.49;0
2009;5.4;0;ECUADOR;-0.962;-77.817;0
2009;7.5;0;INDONESIA;-0.72;99.867;1117
2009;7.3;0;INDONESIA;-0.691;133.305;0
2009;7.6;0;INDONESIA;-0.414;132.885;5
2009;7.2;0;INDONESIA;3.884;126.397;0
2009;5.7;0;PHILIPPINES;6.513;124.715;0
2009;6;5;PANAMA;9.59;-78.966;0
2009;6.1;0;COSTA RICA;10.165;-84.197;23
2009;5.4;0;VENEZUELA;10.434;-69.715;0
2009;6.3;0;VENEZUELA;10.705;-67.92;0
2009;4.4;0;NICARAGUA;13.452;-86.06;0
2009;7.5;0;INDIA;14.099;92.888;0
2009;7.3;0;HONDURAS;16.72;-86.236;7
2009;5.1;0;INDIA;17.109;73.767;0
2009;4.1;0;INDIA;22.399;85.903;0
2009;6.4;0;TAIWAN;23.796;121.605;0
2009;4.6;0;SAUDI ARABIA;25.212;37.597;0
2009;5.2;0;MYANMAR (BURMA);25.28;95.101;0
2009;5.7;0;SAUDI ARABIA;25.292;37.744;0
2009;5.7;0;CHINA;25.632;101.095;0
2009;4.9;0;CHINA;25.962;100.825;0
2009;5.2;0;INDIA;27.143;70.749;0
2009;5.3;0;BHUTAN;27.262;91.417;0
2009;5.2;0;BHUTAN;27.319;91.51;0
2009;6.1;0;BHUTAN;27.332;91.437;11
2009;5.1;0;IRAN;27.334;56.202;0
2009;3.4;0;CHINA;29.358;105.438;2
2009;5.8;0;CHINA;31.158;85.902;0
2009;5.9;0;MEXICO;32.437;-115.165;0
2009;4.9;0;INDIA;33.198;75.787;0
2009;6.4;2;GREECE;34.164;25.471;0
2009;5.4;0;AFGHANISTAN;34.185;70.076;19
2009;5.4;0;PAKISTAN;34.204;73.899;0
2009;6.4;0;JAPAN;34.743;138.264;1
2009;4.9;0;JAPAN;34.921;139.261;0
2009;6.1;0;AFGHANISTAN;36.517;70.95;5
2009;6.2;0;CHINA;37.696;95.718;0
2009;5.5;0;CHINA;40.657;78.692;0
2009;5.3;0;MACEDONIA;41.303;22.714;0
2009;5.5;0;ITALY;42.275;13.464;1
2009;6.3;0;ITALY;42.334;13.334;309
2009;6;0;GEORGIA;42.66;43.443;0
2009;5.4;0;KAZAKHSTAN;44.724;78.864;1
2009;7.4;0;RUSSIA;46.857;155.154;0
2010;5;7;NEW ZEALAND;-43.598;172.69;0
2010;5;5;NEW ZEALAND;-43.57;172.388;0
2010;4.5;0;NEW ZEALAND;-43.55;172.647;0
2010;7;9;NEW ZEALAND;-43.522;171.83;0
2010;5.1;6;NEW ZEALAND;-40.433;176.818;0
2010;8.8;9;CHILE;-36.122;-72.898;402
2010;6.9;0;CHILE;-34.29;-71.891;0
2010;5.2;0;AUSTRALIA;-30.794;121.406;0
2010;6.3;0;ARGENTINA;-24.872;-65.602;2
2010;7.3;0;VANUATU;-19.702;167.947;0
2010;6.2;0;PERU;-18.058;-70.547;0
2010;7.2;7;VANUATU;-17.541;168.069;0
2010;6.8;0;SOLOMON ISLANDS;-9.019;157.551;0
2010;7.1;0;SOLOMON ISLANDS;-8.799;157.346;0
2010;6.6;0;SOLOMON ISLANDS;-8.743;157.477;0
2010;5.1;0;INDONESIA;-7.907;107.879;1
2010;7.8;0;INDONESIA;-3.487;100.082;0
2010;7;6;INDONESIA;-2.174;136.543;17
2010;7.1;0;ECUADOR;-1.266;-77.306;0
2010;7.8;0;INDONESIA;2.383;97.048;0
2010;7.2;0;INDONESIA;3.748;96.018;0
2010;7.6;4;PHILIPPINES;6.486;123.467;0
2010;5.1;0;ETHIOPIA;7.521;37.839;0
2010;7.5;6;INDIA;7.881;91.936;0
2010;5.5;0;VENEZUELA;10.454;-63.475;0
2010;6.9;0;USA TERRITORY;12.484;141.476;0
2010;5.9;0;INDIA;13.197;93.087;0
2010;6.7;0;INDIA;13.667;92.831;0
2010;6.2;0;MEXICO;16.396;-97.782;1
2010;4.4;0;USA TERRITORY;16.591;145.682;0
2010;5.8;0;USA TERRITORY;18.4;-67.07;0
2010;7;0;HAITI;18.457;-72.533;316000
2010;6.3;0;TAIWAN;22.918;120.795;0
2010;4.8;5;BANGLADESH;23.407;90.648;0
2010;4.8;0;CHINA;25.523;101.903;0
2010;4.4;0;CHINA;25.558;105.804;7
2010;7;0;JAPAN;25.93;128.425;0
2010;7.4;0;JAPAN;26.901;143.698;0
2010;5.8;0;IRAN;27.022;53.861;1
2010;4.9;0;CHINA;27.197;103.005;0
2010;6.5;0;IRAN;28.412;59.18;7
2010;5.8;0;IRAN;29.647;51.665;1
2010;5.2;0;INDIA;29.872;80.428;0
2010;4.5;0;INDIA;30.099;80.026;0
2010;4.7;0;PAKISTAN;30.178;67.117;0
2010;4.7;0;CHINA;30.268;105.668;1
2010;7.2;0;MEXICO;32.297;-115.278;2
2010;5;0;IRAN;32.45;48.3;0
2010;5.8;0;USA;32.7;-115.921;0
2010;6.9;0;CHINA;33.165;96.548;2220
2010;4.9;0;IRAN;33.37;48.94;0
2010;5.2;0;PAKISTAN;33.869;72.887;1
2010;5.4;0;IRAN;35.217;59.308;0
2010;5.7;0;IRAN;35.49;54.47;3
2010;5.6;0;AFGHANISTAN;35.633;67.658;11
2010;3.7;0;USA;35.827;-96.772;0
2010;5.2;0;ALGERIA;35.9;4.12;2
2010;5.1;0;TAJIKISTAN;38.245;71.467;0
2010;6.1;0;TURKEY;38.864;39.986;51
2010;6.5;0;USA;40.652;-124.692;0
2010;5.5;6;SERBIA;43.76;20.673;2
2010;5.2;6;CANADA;45.88;-75.48;0
2011;6.1;0;NEW ZEALAND;-43.583;172.68;181
2011;6;0;NEW ZEALAND;-43.564;172.743;1
2011;5.8;0;NEW ZEALAND;-43.49;172.8;0
2011;5.3;0;NEW ZEALAND;-41.364;174.315;0
2011;6.8;0;CHILE;-36.474;-73.125;0
2011;7.6;0;KERMADEC ISLANDS (NEW ZEALAND);-29.539;-176.34;0
2011;7.4;0;KERMADEC ISLANDS (NEW ZEALAND);-28.993;-176.238;0
2011;6.8;2;NEW CALEDONIA;-20.244;168.226;0
2011;6.5;0;VANUATU;-19.157;168.311;0
2011;7.1;0;VANUATU;-18.365;168.143;0
2011;7;0;VANUATU;-18.311;168.218;0
2011;6.9;0;PERU;-14.438;-75.966;1
2011;6.1;0;INDONESIA;-4.586;122.771;0
2011;4;0;ECUADOR;-0.13;-78.37;0
2011;6.7;0;INDONESIA;2.965;97.893;10
2011;5;0;PHILIPPINES;7.904;125.185;0
2011;5.5;0;PHILIPPINES;9.457;125.935;0
2011;5.1;0;EL SALVADOR;13.297;-87.898;0
2011;5.6;0;GUATEMALA;14.186;-90.238;1
2011;6.4;0;MEXICO;17.844;-99.963;2
2011;6.8;0;MYANMAR (BURMA);20.687;99.822;75
2011;5;0;INDIA;21.211;70.533;0
2011;6.3;0;MYANMAR (BURMA);24.618;94.68;1
2011;4.8;0;CHINA;24.693;97.943;0
2011;5.5;0;CHINA;24.719;97.969;25
2011;5;0;CHINA;24.932;98.73;0
2011;5.8;0;INDIA;24.955;95.236;0
2011;5.3;0;CHINA;25.075;98.721;0
2011;3.5;0;INDIA;27.449;88.684;2
2011;6.9;0;INDIA;27.73;88.155;111
2011;4.3;0;INDIA;28.724;77.189;0
2011;7.2;0;PAKISTAN;28.777;63.951;3
2011;5.4;0;NEPAL;29.698;80.754;0
2011;4.5;0;IRAN;30.16;51.62;0
2011;5.1;0;CHINA;31.373;100.757;0
2011;5.3;0;CHINA;32.447;95.948;0
2011;5;0;USA;35.531;-96.788;0
2011;5.7;8;USA;35.532;-96.765;0
2011;7.9;0;JAPAN;36.281;141.111;0
2011;6.6;0;JAPAN;37.001;140.401;7
2011;5.4;7;USA;37.063;-104.701;0
2011;5.1;0;SPAIN;37.699;-1.672;10
2011;5.8;7;USA;37.936;-77.933;0
2011;7;0;JAPAN;38.034;143.264;0
2011;7.6;0;JAPAN;38.058;144.59;0
2011;7.1;0;JAPAN;38.276;141.588;3
2011;9.1;0;JAPAN;38.297;142.372;1475
2011;5.3;0;CHINA;38.31;76.888;0
2011;5.7;0;TURKEY;38.429;43.229;40
2011;7.5;0;JAPAN;38.435;142.842;0
2011;7.1;0;TURKEY;38.722;43.513;604
2011;3.1;0;USA;38.947;-107.497;0
2011;4.3;0;TURKEY;39.12;29.04;2
2011;5.7;0;CHINA;39.955;77.028;0
2011;6.1;0;UZBEKISTAN;40.081;71.41;14
2011;5.3;0;CHINA;43.015;88.247;0
2011;5.6;0;CHINA;43.648;82.437;0
2011;6.7;0;RUSSIA;51.842;95.911;0
2011;7.3;0;USA;52.05;-171.836;0
2011;6.8;0;USA;52.171;-171.708;0
2012;7.2;0;CHILE;-35.2;-72.217;1
2012;6.7;0;CHILE;-32.625;-71.365;2
2012;6.7;0;VANUATU;-19.125;169.613;0
2012;6.3;0;VANUATU;-18.972;168.741;0
2012;7;0;VANUATU;-17.827;167.133;0
2012;6.3;0;CHILE;-17.678;-69.591;0
2012;4.1;0;BRAZIL;-16.764;-43.999;0
2012;6.4;0;PERU;-14.168;-75.635;0
2012;6.4;0;SOLOMON ISLANDS;-9.694;159.727;0
2012;5.8;0;INDONESIA;-7.692;106.371;0
2012;6.3;0;INDONESIA;-1.315;120.096;6
2012;8.2;0;INDONESIA;0.802;92.463;0
2012;8.6;0;INDONESIA;2.327;93.063;10
2012;6.5;0;INDONESIA;2.707;96.045;1
2012;6.7;0;PHILIPPINES;9.999;123.206;51
2012;5.8;0;PHILIPPINES;10.037;125.633;0
2012;7.6;0;COSTA RICA;10.085;-85.315;2
2012;7.6;0;PHILIPPINES;10.811;126.638;1
2012;7.3;0;NICARAGUA;12.139;-88.59;0
2012;5.6;0;PHILIPPINES;12.354;123.7;0
2012;7.3;0;GUATEMALA;13.988;-91.895;48
2012;7.4;8;MEXICO;16.493;-98.231;2
2012;5.9;0;TAIWAN;22.661;120.891;0
2012;6.8;0;MYANMAR (BURMA);23.005;95.885;26
2012;5;0;INDIA;23.739;81.314;0
2012;5.4;0;INDIA;26.175;92.889;0
2012;5.6;0;CHINA;27.575;103.983;81
2012;5.5;0;CHINA;27.767;100.781;4
2012;5.2;0;IRAN;31.428;56.778;0
2012;5.4;0;IRAN;32.747;47.726;0
2012;4.9;0;CHINA;32.978;119.593;1
2012;5.7;0;IRAN;33.506;59.571;8
2012;5.8;0;AFGHANISTAN;36.023;69.351;75
2012;5.3;0;IRAN;36.288;58.835;0
2012;6.1;0;TURKEY;36.42;28.88;0
2012;5.3;0;TURKEY;37.294;42.325;0
2012;7.2;0;JAPAN;37.89;143.949;0
2012;6.5;0;IRAN;38.329;46.826;306
2012;5.7;0;TAJIKISTAN;38.612;70.354;1
2012;5.1;0;CHINA;40.411;90.355;0
2012;6.9;0;JAPAN;40.887;144.944;0
2012;5.7;0;AZERBAIJAN;41.549;46.789;0
2012;5.6;7;BULGARIA;42.645;22.968;0
2012;6.3;0;CHINA;43.433;84.7;0
2012;5.1;0;ITALY;44.831;11.49;0
2012;5.9;0;ITALY;44.851;11.086;17
2012;6.1;0;ITALY;44.89;11.23;7
2012;7.7;0;RUSSIA;49.8;145.064;0
2012;7.7;0;CANADA;52.788;-132.101;0
2013;7.7;0;ANTARCTICA;-60.274;-46.401;0
2013;6.5;6;NEW ZEALAND;-41.731;174.027;0
2013;6.5;0;NEW ZEALAND;-41.704;174.337;0
2013;7.1;6;PERU;-16.15;-74.87;0
2013;5.3;0;PERU;-15.748;-71.425;0
2013;7;0;SOLOMON ISLANDS;-10.928;166.018;0
2013;7.9;8;SOLOMON ISLANDS;-10.799;165.114;0
2013;5.7;0;INDONESIA;-8.803;113.002;0
2013;5.1;0;INDONESIA;-8.305;116.058;0
2013;7;0;COLOMBIA;1.135;-77.393;0
2013;6.1;0;INDONESIA;4.645;96.665;42
2013;6.1;0;INDONESIA;4.927;95.907;1
2013;5.5;5;INDONESIA;5.103;95.971;1
2013;5.7;0;PHILIPPINES;7.275;124.898;0
2013;7.1;7;PHILIPPINES;9.88;124.117;222
2013;6.4;7;GUATEMALA;14.606;-92.121;1
2013;5.4;0;HONDURAS;15.52;-87.159;0
2013;6.2;8;MEXICO;16.878;-99.498;0
2013;6.3;0;TAIWAN;23.789;121.141;4
2013;6;0;TAIWAN;23.828;121.215;1
2013;5.4;0;CHINA;25.98;99.812;0
2013;6.1;0;IRAN;26.56;57.77;2
2013;7.7;4;PAKISTAN;26.951;65.501;825
2013;6.8;0;PAKISTAN;27.183;65.505;22
2013;4.9;0;CHINA;27.226;103.071;0
2013;7.7;0;IRAN;28.033;61.996;40
2013;5.2;0;CHINA;28.239;99.328;0
2013;5.8;0;CHINA;28.243;99.35;5
2013;6.3;0;IRAN;28.428;51.593;37
2013;5.7;4;IRAN;29.275;51.313;8
2013;5.7;0;CHINA;30.046;97.957;0
2013;6.6;0;CHINA;30.308;102.888;196
2013;2.1;0;USA;31.817;-97.088;14
2013;5.7;0;INDIA;33.061;75.863;3
2013;5.2;3;INDIA;33.297;75.95;0
2013;5.8;0;JAPAN;33.958;139.352;0
2013;5.8;0;JAPAN;34.369;134.828;0
2013;6;0;CHINA;34.512;104.262;94
2013;5.5;0;AFGHANISTAN;34.526;70.22;18
2013;6.6;7;GREECE;35.514;23.252;0
2013;4.8;0;ALGERIA;36.534;3.086;0
2013;4.9;0;ALGERIA;36.703;5.261;0
2013;7.1;4;JAPAN;37.2;144.6;0
2013;5.2;4;TAJIKISTAN;38.41;68.89;0
2013;5.5;0;GREECE;38.689;22.695;0
2013;5.1;0;CHINA;40.119;77.466;0
2013;5.3;0;CHINA;44.599;124.168;0
2013;7.2;0;RUSSIA;46.221;150.788;0
2013;5.3;0;RUSSIA;54.263;86.173;0
2013;8.3;0;RUSSIA;54.892;153.221;0
2013;4.2;0;RUSSIA;55.15;61.41;0
2013;7.5;0;USA;55.393;-134.652;0
2014;6.1;7;NEW ZEALAND;-40.66;175.814;0
2014;7;0;CHILE;-32.108;-110.811;0
2014;4.5;0;AUSTRALIA;-30.686;121.332;0
2014;6.9;0;NEW ZEALAND;-29.977;-177.725;0
2014;5.5;6;SOUTH AFRICA;-26.99;26.705;1
2014;7.7;8;CHILE;-20.571;-70.493;0
2014;6.7;6;CHILE;-19.965;-70.814;0
2014;8.2;8;CHILE;-19.61;-70.769;7
2014;5.1;7;PERU;-13.843;-71.695;8
2014;7.4;0;SOLOMON ISLANDS;-11.463;162.051;0
2014;7.6;0;SOLOMON ISLANDS;-11.27;162.148;0
2014;6.1;5;INDONESIA;-7.986;109.265;0
2014;7.5;0;PAPUA NEW GUINEA;-6.755;155.024;0
2014;7.1;0;PAPUA NEW GUINEA;-6.586;155.049;1
2014;5.1;5;ECUADOR;-0.018;-78.322;2
2014;7.1;5;INDONESIA;1.893;126.522;0
2014;5.6;5;COLOMBIA;4.557;-76.644;0
2014;5.2;5;PHILIPPINES;6.864;125.233;0
2014;5.2;0;NICARAGUA;12.151;-86.281;0
2014;6.1;0;NICARAGUA;12.403;-86.378;2
2014;7.3;7;EL SALVADOR;12.526;-88.123;1
2014;6.9;5;MEXICO;14.728;-92.578;3
2014;6.4;5;MEXICO;17.235;-100.746;0
2014;7.2;6;MEXICO;17.397;-100.972;0
2014;6.3;5;MEXICO;17.682;-95.653;1
2014;6.4;5;USA TERRITORY;19.043;-66.81;0
2014;6.1;5;THAILAND;19.656;99.67;1
2014;5.6;0;CHINA;23.358;100.533;1
2014;6.1;0;CHINA;23.383;100.47;1
2014;5.9;0;CHINA;25;97.845;0
2014;4.5;0;PAKISTAN;26.387;68.358;2
2014;5.3;0;IRAN;26.589;57.741;0
2014;5.3;0;IRAN;27.15;54.448;1
2014;6.2;0;CHINA;27.189;103.409;615
2014;5;2;CHINA;28.125;103.546;0
2014;5.4;0;CHINA;28.174;103.619;0
2014;5.9;3;CHINA;30.34;101.737;5
2014;6.2;3;IRAN;32.663;47.673;0
2014;6.3;5;JAPAN;33.684;131.825;0
2014;5.1;6;USA;33.863;-117.835;0
2014;3.9;5;USA;35.524;-97.146;0
2014;6.9;0;CHINA;35.905;82.586;0
2014;4.1;4;USA;35.937;-97.271;0
2014;4.9;0;ALGERIA;36.492;3.025;0
2014;6.2;9;JAPAN;36.641;137.888;0
2014;5.5;6;ALGERIA;36.841;3.301;6
2014;6.5;5;JAPAN;37.005;142.453;0
2014;6.1;7;GREECE;38.208;20.453;0
2014;6.1;8;USA;38.216;-122.312;1
2014;6;3;GREECE;38.244;20.379;0
2014;6.9;6;GREECE;40.24;25.33;3
2014;5;4;ALBANIA;41.115;19.777;0
2014;3.6;4;GERMANY;49.799;8.69;0
2014;7.9;0;USA;51.849;178.735;0
2014;6.1;4;USA;58.306;-136.96;0
2015;8.3;9;CHILE;-31.573;-71.674;7
2015;6.9;7;CHILE;-29.439;-72.105;0
2015;5.8;7;ARGENTINA;-25.442;-64.632;2
2015;6.4;5;VANUATU;-16.431;168.148;0
2015;4.5;3;PERU;-15.693;-71.934;0
2015;7.6;4;PERU;-10.77;-71.41;0
2015;7;8;SOLOMON ISLANDS;-10.401;165.141;0
2015;7.6;4;PERU;-10.07;-70.98;0
2015;6.7;0;SOLOMON ISLANDS;-9.307;158.403;0
2015;6.8;4;SOLOMON ISLANDS;-8.899;158.422;0
2015;6.5;5;INDONESIA;-8.338;124.875;0
2015;7.5;0;PAPUA NEW GUINEA;-5.462;151.875;0
2015;7.5;6;PAPUA NEW GUINEA;-4.729;152.562;0
2015;7;5;INDONESIA;-2.629;138.528;1
2015;5.8;4;RWANDA;-2.141;28.897;3
2015;6.6;5;INDONESIA;-0.59;131.27;0
2015;6;6;MALAYSIA;5.987;116.541;18
2015;6.2;5;COLOMBIA;6.8;-73.01;0
2015;5.9;3;PANAMA;8.231;-77.315;0
2015;5.3;0;VENEZUELA;8.477;-71.365;1
2015;5.1;4;VENEZUELA;8.48;-71.42;1
2015;6.1;0;PHILIPPINES;10.169;125.891;1
2015;4.5;4;EL SALVADOR;13.668;-88.478;0
2015;6.6;5;MEXICO;15.802;-93.633;2
2015;4.5;0;CHINA;23.01;101.755;0
2015;5.5;0;CHINA;23.5;98.9;0
2015;6.4;4;TAIWAN;24.203;122.316;1
2015;5.3;0;INDIA;26.638;90.41;0
2015;7.3;7;NEPAL;27.809;86.066;117
2015;7.8;6;JAPAN;27.839;140.493;0
2015;7.8;8;NEPAL;28.231;84.731;8200
2015;5.3;6;CHINA;29.353;103.199;0
2015;6.7;4;JAPAN;31.001;128.873;0
2015;5.7;0;JAPAN;31.529;140.213;0
2015;4.6;0;CHINA;33.15;115.8;2
2015;5.1;5;PAKISTAN;33.856;73.193;3
2015;5.4;4;PAKISTAN;34.671;73.278;0
2015;6.3;5;AFGHANISTAN;36.494;71.126;4
2015;7.5;7;AFGHANISTAN;36.524;70.368;399
2015;6.4;0;CHINA;37.6;78.2;3
2015;7.2;3;TAJIKISTAN;38.211;72.78;2
2015;6.5;0;GREECE;38.67;20.6;2
2015;6.7;4;JAPAN;39.856;142.881;0
2015;5.6;5;KYRGYZSTAN;40.376;73.204;0
2015;4.4;4;SERBIA;44.088;19.861;0
2015;5.1;0;CHINA;44.133;85.568;0
2015;3.6;0;BOSNIA-HERZEGOVINA;44.534;18.934;4
2015;6.9;0;USA;52.214;-169.399;0
